Abbreviated Journal Title;ISSN;{2011} Total Cites;Impact Factor;5-Year Impact Factor;Immediacy Index;{2011} Articles;Cited Half-Life;Eigenfactor Score;Article Influence Score
POSTHARVEST BIOL TEC;0925-5214;5386;2.411;2.936;0.374;147;6.7;0.00888;0.599;
POTENTIAL ANAL;0926-2601;428;0.943;0.832;0.146;41;8.7;0.00332;0.984;
POWDER DIFFR;0885-7156;637;0.707;0.575;0.068;59;9.4;0.00164;0.286;
POWDER METALL MET C+;1068-1302;576;0.337;0.332;0.074;95;>10.0;0.00080;0.095;
POWDER METALL;0032-5899;713;0.389;0.609;0.088;102;>10.0;0.00102;0.213;
POWDER TECHNOL;0032-5910;9177;2.080;2.221;0.322;487;8.0;0.01718;0.617;
POWER;0032-5929;122;0.053;0.074;0.000;109;>10.0;0.00027;0.031;
PPAR RES;1687-4757;561;1.559;2.129;0.000;19;3.5;0.00301;0.623;
PRAKT METALLOGR-PR M;0032-678X;107;0.214;0.168;0.053;38;>10.0;0.00021;0.061;
PRAKT TIERARZT;0032-681X;186;0.090;0.095;0.018;114;>10.0;0.00017;0.018;
PRAMANA-J PHYS;0304-4289;1297;0.575;0.443;0.065;184;7.2;0.00330;0.164;
PRAT PSYCHOL;1269-1763;52;0.213;;0.077;26;;0.00014;;
PRECAMBRIAN RES;0301-9268;6834;3.094;3.900;0.500;98;8.1;0.01624;1.367;
PRECIS ENG;0141-6359;1196;1.167;1.271;0.141;78;8.8;0.00268;0.496;
PREHOSP EMERG CARE;1090-3127;1136;1.785;1.682;0.459;74;5.2;0.00363;0.538;
PRENATAL DIAG;0197-3851;4475;2.106;1.873;1.005;188;6.6;0.00993;0.544;
PREP BIOCHEM BIOTECH;1082-6068;300;0.466;0.614;0.032;31;8.6;0.00041;0.130;
PRESENCE-TELEOP VIRT;1054-7460;887;0.692;1.103;0.034;29;9.5;0.00146;0.411;
PRESLIA;0032-7786;650;2.521;2.700;0.700;30;5.7;0.00168;0.765;
PRESSE MED;0755-4982;1802;0.667;0.476;0.395;129;>10.0;0.00192;0.091;
PREV CHRONIC DIS;1545-1151;1520;1.819;;0.470;117;4.2;0.00813;;
PREV MED;0091-7435;9643;3.216;3.773;0.815;189;7.6;0.01950;1.248;
PREV VET MED;0167-5877;3992;2.046;2.277;0.365;156;6.9;0.00804;0.617;
PRIMARY CARE;0095-4543;473;1.011;0.948;0.023;44;6.4;0.00125;0.295;
PRIMATES;0032-8332;1810;1.405;1.680;0.227;44;>10.0;0.00248;0.610;
PRION;1933-6896;383;2.850;2.983;0.549;51;2.9;0.00245;1.132;
PROBAB ENG INFORM SC;0269-9648;374;0.642;0.627;0.032;31;8.6;0.00184;0.566;
PROBAB THEORY REL;0178-8051;1870;1.533;1.570;0.328;67;>10.0;0.01193;2.133;
PROBABILIST ENG MECH;0266-8920;946;1.245;1.430;0.323;62;7.7;0.00349;0.827;
PROBL ATOM SCI TECH;1562-6016;58;0.028;;0.005;201;;0.00023;;
PROBL INFORM TRANSM+;0032-9460;410;0.484;;0.000;30;>10.0;0.00093;;
PROCESS BIOCHEM;1359-5113;11175;2.627;3.225;0.451;339;6.6;0.01693;0.702;
PROCESS SAF ENVIRON;0957-5820;947;1.050;1.477;0.426;54;6.9;0.00219;0.449;
PROCESS SAF PROG;1066-8527;371;0.526;0.580;0.047;64;6.8;0.00263;0.574;
PROD ANIM;0990-0632;303;0.576;0.555;;0;8.8;0.00038;0.127;
PROD OPER MANAG;1059-1478;1504;1.301;2.259;0.429;63;7.3;0.00506;1.189;
PROD PLAN CONTROL;0953-7287;933;0.725;0.841;0.074;54;9.1;0.00165;0.303;
PROF ENG;0953-6639;10;0.000;0.003;0.000;81;;0.00001;0.001;
PROG AEROSP SCI;0376-0421;1028;3.000;3.554;0.069;29;8.8;0.00226;1.892;
PROG BIOCHEM BIOPHYS;1000-3282;487;0.554;0.346;0.157;140;3.4;0.00056;0.033;
PROG BIOPHYS MOL BIO;0079-6107;3212;3.203;4.539;1.564;110;7.2;0.00809;1.723;
PROG BRAIN RES;0079-6123;7456;3.040;3.787;;;6.3;0.02504;1.451;
PROG CARDIOVASC DIS;0033-0620;2031;4.931;4.737;0.439;57;6.5;0.00595;1.640;
PROG CHEM;1005-281X;906;0.556;0.564;0.068;249;3.8;0.00213;0.093;
PROG COMPUT FLUID DY;1468-4349;176;0.298;0.482;0.026;39;4.6;0.00107;0.233;
PROG CRYST GROWTH CH;0960-8974;589;5.750;4.833;0.000;7;9.9;0.00130;1.681;
PROG ELECTROMAGN RES;1559-8985;4675;5.298;3.156;0.848;315;2.5;0.01474;0.626;
PROG ENERG COMBUST;0360-1285;4279;14.220;17.133;2.880;25;7.6;0.01034;5.755;
PROG EXP TUMOR RES;0079-6263;185;;0.385;;0;>10.0;0.00004;0.086;
PROG HISTOCHEM CYTO;0079-6336;237;4.111;4.440;0.600;5;7.1;0.00066;1.443;
PROG INORG CHEM;0079-6379;1495;9.333;8.333;;0;>10.0;0.00081;2.936;
PROG LIPID RES;0163-7827;3761;10.667;11.950;2.733;30;7.5;0.00897;4.043;
PROG MATER SCI;0079-6425;5017;18.216;23.899;5.000;23;6.6;0.01513;9.271;
PROG MOL BIOL TRANSL;1877-1173;271;1.659;1.628;0.406;64;2.1;0.00213;0.786;
PROG NAT SCI;1002-0071;1199;1.099;0.805;0.167;72;4.7;0.00393;0.228;
PROG NEURO-PSYCHOPH;0278-5846;6880;3.247;3.138;0.714;252;5.1;0.01707;0.786;
PROG NEUROBIOL;0301-0082;9985;8.874;10.056;1.614;88;9.0;0.01938;3.498;
PROG NUCL ENERG;0149-1970;896;0.849;0.927;0.043;163;6.1;0.00271;0.318;
PROG NUCL MAG RES SP;0079-6565;1765;5.214;6.296;1.550;20;7.6;0.00465;2.346;
PROG NUCLEIC ACID RE;0079-6603;1334;;3.895;;0;>10.0;0.00089;2.566;
PROG NUTR;1129-8723;33;0.067;;0.000;35;;0.00009;;
PROG OCEANOGR;0079-6611;4459;3.142;4.177;1.611;54;7.6;0.01538;1.906;
PROG OPTICS;0079-6638;941;5.952;4.405;;;>10.0;0.00154;1.998;
PROG ORG COAT;0300-9440;4252;1.977;2.167;0.275;204;6.7;0.00728;0.482;
PROG PART NUCL PHYS;0146-6410;2124;2.614;3.015;0.831;65;5.9;0.00950;1.510;
PROG PHOTOVOLTAICS;1062-7995;3277;5.789;5.767;1.922;115;4.9;0.00980;1.830;
PROG PHYS GEOG;0309-1333;1914;3.360;4.060;0.700;40;8.2;0.00495;1.476;
PROG POLYM SCI;0079-6700;12408;24.100;28.980;3.191;47;6.5;0.02960;8.235;
PROG QUANT ELECTRON;0079-6727;699;7.000;6.818;0.600;5;8.6;0.00187;3.091;
PROG REACT KINET MEC;1468-6783;251;0.761;0.843;0.000;27;>10.0;0.00023;0.139;
PROG RETIN EYE RES;1350-9462;3277;9.455;10.252;1.400;25;6.9;0.00831;3.460;
PROG RUBBER PLAST RE;1477-7606;44;0.214;;0.000;14;;0.00005;;
PROG SOLID STATE CH;0079-6786;1516;4.188;3.551;1.200;5;>10.0;0.00172;1.055;
PROG SURF SCI;0079-6816;1728;8.636;8.088;0.500;12;9.0;0.00413;3.952;
PROG THEOR PHYS SUPP;0375-9687;1450;1.063;0.589;0.382;123;>10.0;0.00428;0.304;
PROG THEOR PHYS;0033-068X;5705;2.294;1.787;0.748;127;>10.0;0.00920;0.808;
PROG TRANSPLANT;1526-9248;408;1.031;;0.000;49;5.1;0.00134;;
PROG UROL;1166-7087;948;0.578;0.529;0.050;179;4.6;0.00107;0.056;
PROGRAM COMPUT SOFT+;0361-7688;61;0.090;0.128;0.000;39;;0.00019;0.057;
PROGRAM-ELECTRON LIB;0033-0337;217;0.283;0.425;0.000;27;>10.0;0.00024;0.099;
PROMET-ZAGREB;0353-5320;58;0.177;;0.058;52;;0.00002;;
PROPAG ORNAM PLANTS;1311-9109;119;0.500;0.489;0.129;31;4.5;0.00018;0.057;
PROPELL EXPLOS PYROT;0721-3115;997;1.101;1.166;0.111;72;7.2;0.00192;0.321;
PROSTAG LEUKOTR ESS;0952-3278;3349;3.367;3.228;0.203;69;7.0;0.00722;0.917;
PROSTAG OTH LIPID M;1098-8823;2173;2.705;2.492;0.286;42;9.6;0.00360;0.743;
PROSTATE CANCER P D;1365-7852;1050;2.421;1.948;0.611;54;5.0;0.00353;0.632;
PROSTATE;0270-4137;6360;3.485;3.073;0.962;183;6.5;0.01633;0.981;
PROSTHET ORTHOT INT;0309-3646;756;0.950;1.298;0.324;34;9.2;0.00100;0.302;
PROT MET PHYS CHEM+;2070-2051;146;0.498;0.529;0.060;133;2.0;0.00030;0.064;
PROTEIN ENG DES SEL;1741-0126;5180;2.937;2.904;0.649;97;>10.0;0.00739;0.971;
PROTEIN EXPRES PURIF;1046-5928;4943;1.587;1.654;0.450;209;6.6;0.01075;0.484;
PROTEIN J;1572-3887;461;1.038;1.063;0.167;72;4.2;0.00165;0.295;
PROTEIN PEPTIDE LETT;0929-8665;1787;1.942;1.545;0.281;153;3.2;0.00546;0.328;
PROTEIN SCI;0961-8368;13486;2.798;3.018;0.770;200;9.0;0.03053;1.311;
PROTEINS;0887-3585;16488;3.392;3.191;0.816;316;6.9;0.04725;1.224;
PROTEOM CLIN APPL;1862-8346;959;1.970;1.916;0.789;57;3.2;0.00412;0.472;
PROTEOME SCI;1477-5956;568;2.328;2.565;0.130;92;3.0;0.00233;0.659;
PROTEOMICS;1615-9853;16782;4.505;4.615;0.657;426;5.0;0.05151;1.229;
PROTIST;1434-4610;1179;3.136;3.323;0.833;48;5.3;0.00382;1.119;
PROTOPLASMA;0033-183X;2817;1.922;1.757;0.973;73;>10.0;0.00295;0.489;
PRZ ELEKTROTECHNICZN;0033-2097;793;0.244;;0.052;887;2.7;0.00072;;
PRZ GASTROENTEROL;1895-5770;22;0.067;;0.052;58;;0.00001;;
PRZ MENOPAUZALNY;1643-8876;94;0.190;;0.045;89;;0.00003;;
PRZEM CHEM;0033-2496;578;0.414;0.296;0.172;320;4.6;0.00044;0.022;
PSN-PSYCHIAT SCI HUM;1639-8319;19;0.206;;0.000;15;;0.00012;;
PSYCHIAT CLIN NEUROS;1323-1316;2124;2.133;1.884;0.221;86;6.2;0.00469;0.478;
PSYCHIAT DANUB;0353-5053;234;0.444;;0.104;115;2.7;0.00064;;
PSYCHIAT ENFANT;0079-726X;80;0.282;;0.000;17;;0.00020;;
PSYCHIAT GENET;0955-8829;1113;2.581;2.293;0.375;40;5.5;0.00339;0.722;
PSYCHIAT INVEST;1738-3684;141;0.990;;0.085;59;2.4;0.00062;;
PSYCHIAT RES-NEUROIM;0925-4927;3263;2.964;3.284;0.265;136;5.6;0.01047;1.087;
PSYCHIAT RES;0165-1781;8900;2.524;2.768;0.427;471;8.2;0.01739;0.812;
PSYCHIAT SERV;1075-2730;6873;2.383;3.025;0.365;200;6.9;0.01736;0.992;
PSYCHIATR POL;0033-2674;189;0.195;;0.089;56;7.7;0.00023;;
PSYCHIATRY;0033-2747;1453;3.163;4.447;1.143;21;9.5;0.00286;1.513;
PSYCHO-ONCOLOGIE;1778-3798;38;0.258;0.255;0.000;34;;0.00008;0.030;
PSYCHO-ONCOLOGY;1057-9249;5161;3.339;3.992;0.500;156;5.8;0.01423;1.176;
PSYCHOL BULL;0033-2909;28331;14.457;18.100;1.683;41;>10.0;0.02969;8.095;
PSYCHOL GEZONDH;1873-1791;19;0.167;;0.212;33;;0.00004;;
PSYCHOL HEALTH MED;1354-8506;805;1.178;;0.085;59;5.7;0.00255;;
PSYCHOL MED;0033-2917;15297;6.159;6.132;0.847;235;8.8;0.03387;2.178;
PSYCHOL NEUROPSYCHIA;1760-1703;101;0.446;;;0;4.6;0.00023;;
PSYCHOL PSYCHOTHER-T;1476-0835;453;1.230;1.291;0.966;29;5.3;0.00133;0.415;
PSYCHOL REV;0033-295X;19753;7.756;11.010;1.929;28;>10.0;0.02203;5.945;
PSYCHOL SPORT EXERC;1469-0292;1200;1.867;2.590;0.444;81;4.7;0.00378;0.687;
PSYCHOMETRIKA;0033-3123;5408;1.772;1.769;0.324;34;>10.0;0.00491;1.373;
PSYCHONEUROENDOCRINO;0306-4530;8114;5.809;5.264;0.860;164;6.0;0.02172;1.585;
PSYCHOPATHOLOGY;0254-4962;1378;1.816;1.929;0.300;50;7.8;0.00262;0.562;
PSYCHOPHARMACOL BULL;0048-5764;1688;1.354;;0.000;6;>10.0;0.00104;;
PSYCHOPHARMACOLOGY;0033-3158;24154;4.077;4.415;0.755;388;9.1;0.03876;1.251;
PSYCHOPHARMAKOTHERAP;0944-6877;73;0.385;0.201;0.086;35;;0.00008;0.020;
PSYCHOPHYSIOLOGY;0048-5772;9123;3.290;4.049;0.654;185;>10.0;0.01369;1.357;
PSYCHOSOM MED;0033-3174;10526;3.968;4.776;0.657;102;8.5;0.01979;1.668;
PSYCHOSOMATICS;0033-3182;2919;2.123;2.282;0.186;86;9.1;0.00480;0.659;
PSYCHOTHER PSYCHOSOM;0033-3190;2663;6.284;5.092;1.179;28;7.2;0.00570;1.501;
PTERIDINES;0933-4807;83;0.444;0.441;0.154;13;;0.00009;0.055;
PUBL ASTRON SOC AUST;1323-3580;783;2.259;2.370;0.719;32;4.7;0.00370;1.165;
PUBL ASTRON SOC JPN;0004-6264;4578;2.438;3.108;0.892;186;4.9;0.01847;1.265;
PUBL ASTRON SOC PAC;0004-6280;7904;3.582;2.997;0.794;126;9.9;0.01871;1.569;
PUBL MAT;0214-1493;224;0.660;0.611;0.000;21;9.0;0.00153;0.773;
PUBL MATH-DEBRECEN;0033-3883;588;0.358;0.386;0.070;71;>10.0;0.00214;0.346;
PUBL MATH-PARIS;0073-8301;699;2.143;2.848;0.143;7;>10.0;0.00336;5.553;
PUBL RES I MATH SCI;0034-5318;682;0.450;0.573;0.276;29;>10.0;0.00272;0.802;
PUBLIC HEALTH ETH-UK;1754-9973;82;0.741;0.935;0.385;26;;0.00037;0.259;
PUBLIC HEALTH GENOM;1662-4246;276;2.333;2.382;0.769;39;1.8;0.00174;0.932;
PUBLIC HEALTH NURS;0737-1209;979;0.720;0.994;0.081;62;7.9;0.00172;0.298;
PUBLIC HEALTH NUTR;1368-9800;5775;2.169;2.781;0.766;274;5.6;0.01610;0.841;
PUBLIC HEALTH REP;0033-3549;3625;1.275;1.642;0.312;138;>10.0;0.00768;0.681;
PUBLIC HEALTH;0033-3506;2162;1.350;1.569;0.516;124;5.6;0.00710;0.548;
PULM PHARMACOL THER;1094-5539;1623;2.800;2.333;0.454;97;4.4;0.00538;0.697;
PULP PAP-CANADA;0316-4004;461;0.333;0.393;0.095;21;>10.0;0.00082;0.128;
PURE APPL CHEM;0033-4545;12669;2.789;2.987;0.928;139;>10.0;0.01427;0.918;
PURE APPL GEOPHYS;0033-4553;3307;1.787;1.403;0.282;131;>10.0;0.00731;0.721;
PURE APPL MATH Q;1558-8599;147;0.321;0.564;0.364;33;3.9;0.00387;0.999;
PURINERG SIGNAL;1573-9538;854;3.164;;0.417;36;4.4;0.00395;;
Q APPL MATH;0033-569X;1864;0.524;0.789;0.146;41;>10.0;0.00191;0.537;
Q J ENG GEOL HYDROGE;1470-9236;592;0.797;0.828;0.237;38;>10.0;0.00072;0.232;
Q J EXP PSYCHOL;1747-0218;2818;1.964;2.354;0.247;154;5.2;0.01368;1.044;
Q J MATH;0033-5606;1033;0.617;0.553;0.109;55;>10.0;0.00221;0.757;
Q J MECH APPL MATH;0033-5614;983;1.176;1.044;0.083;24;>10.0;0.00149;0.599;
Q J NUCL MED MOL IM;1827-1936;1070;2.256;2.395;2.122;41;4.2;0.00310;0.696;
Q J ROY METEOR SOC;0035-9009;9607;2.907;2.911;1.910;178;9.8;0.02162;1.454;
Q REV BIOL;0033-5770;3153;7.727;6.538;0.750;8;>10.0;0.00320;3.355;
Q REV BIOPHYS;0033-5835;2221;10.091;14.044;1.667;12;>10.0;0.00704;8.532;
QIRT J;1768-6733;58;0.714;;0.059;17;;0.00027;;
QJM-INT J MED;1460-2725;4978;2.325;2.745;0.587;109;>10.0;0.00747;0.903;
QSAR COMB SCI;1611-020X;1396;1.550;2.297;;0;4.9;0.00380;0.517;
QUAEST MATH;1607-3606;185;0.257;;0.079;38;>10.0;0.00054;;
QUAL ASSUR SAF CROP;1757-8361;37;0.642;0.642;0.091;22;;0.00012;0.127;
QUAL ENG;0898-2112;382;0.745;;0.129;31;9.2;0.00102;;
QUAL LIFE RES;0962-9343;6306;2.300;2.838;0.239;184;7.4;0.01313;0.977;
QUAL QUANT;0033-5177;730;0.768;1.101;0.210;100;5.4;0.00291;0.473;
QUAL RELIAB ENG INT;0748-8017;657;0.700;0.842;0.146;96;6.4;0.00219;0.350;
QUAL SAF HEALTH CARE;1475-3898;3081;1.683;2.569;;0;6.1;0.00988;0.924;
QUAL TECHNOL QUANT M;1684-3703;36;0.276;;0.000;31;;0.00027;;
QUANT FINANC;1469-7688;712;0.735;0.920;0.123;130;7.0;0.00377;0.634;
QUANTUM ELECTRON+;1063-7818;2541;0.832;0.761;0.188;213;>10.0;0.00372;0.209;
QUANTUM INF COMPUT;1533-7146;986;1.659;2.008;0.500;64;5.0;0.00556;1.139;
QUANTUM INF PROCESS;1570-0755;361;2.000;1.338;0.338;65;3.3;0.00173;0.612;
QUAT GEOCHRONOL;1871-1014;904;3.083;3.219;1.085;47;2.9;0.00599;1.276;
QUATERN INT;1040-6182;4533;1.874;2.000;0.635;364;5.9;0.01399;0.736;
QUATERNAIRE;1142-2904;280;0.448;;0.087;23;8.0;0.00042;;
QUATERNARY RES;0033-5894;5925;2.515;3.126;0.496;117;>10.0;0.01000;1.222;
QUATERNARY SCI REV;0277-3791;11524;3.973;4.675;0.853;273;6.5;0.03815;1.905;
QUEST;0033-6297;529;0.424;0.689;0.111;27;>10.0;0.00062;0.191;
QUEUEING SYST;0257-0130;1060;0.717;0.983;0.186;59;>10.0;0.00330;0.744;
QUIM NOVA;0100-4042;2904;0.763;0.893;0.047;300;5.6;0.00497;0.158;
QUINTESSENCE INT;0033-6572;1760;0.762;0.862;0.052;115;10.0;0.00308;0.277;
R&D MAG;0746-9179;20;0.167;0.037;0.059;17;;0.00004;0.008;
RACSAM REV R ACAD A;1578-7303;91;0.340;;0.000;33;;0.00083;;
RADIAT EFF DEFECT S;1042-0150;996;0.404;0.459;0.128;117;>10.0;0.00147;0.160;
RADIAT ENVIRON BIOPH;0301-634X;1078;1.696;1.755;0.426;54;7.7;0.00290;0.607;
RADIAT MEAS;1350-4487;4648;1.177;1.455;0.224;410;6.1;0.01286;0.464;
RADIAT ONCOL;1748-717X;843;2.321;2.435;0.186;177;2.8;0.00432;0.732;
RADIAT PHYS CHEM;0969-806X;4807;1.227;1.159;0.360;242;8.5;0.00799;0.326;
RADIAT PROT DOSIM;0144-8420;4624;0.822;0.934;0.194;532;7.4;0.01057;0.305;
RADIAT RES;0033-7587;8239;2.684;2.844;0.509;165;9.9;0.01397;0.926;
RADIO SCI;0048-6604;3288;1.075;1.124;0.240;146;>10.0;0.00453;0.452;
RADIOCARBON;0033-8222;3584;2.842;2.248;0.304;56;9.8;0.00763;0.983;
RADIOCHIM ACTA;0033-8230;2631;1.575;1.518;0.359;92;9.3;0.00430;0.423;
RADIOENGINEERING;1210-2512;302;0.739;0.647;0.085;142;2.9;0.00137;0.188;
RADIOGRAPHICS;0271-5333;7085;2.854;3.893;0.409;132;7.7;0.01466;1.202;
RADIOL CLIN N AM;0033-8389;2025;2.590;2.271;0.167;66;8.5;0.00409;0.757;
RADIOL MED;0033-8362;1217;1.444;1.532;0.117;103;4.6;0.00364;0.395;
RADIOL ONCOL;1318-2099;185;0.912;;0.222;45;3.2;0.00024;;
RADIOLOGE;0033-832X;661;0.611;0.543;0.129;93;7.1;0.00103;0.111;
RADIOLOGY;0033-8419;43818;5.726;6.380;1.124;370;9.9;0.07346;2.096;
RADIOPHYS QUANT EL+;0033-8443;686;0.715;;0.145;69;8.2;0.00188;;
RADIOPROTECTION;0033-8451;143;1.000;;0.000;25;6.0;0.00055;;
RADIOTHER ONCOL;0167-8140;10758;5.580;4.709;1.152;296;5.0;0.02558;1.155;
RAFFLES B ZOOL;0217-2445;797;1.467;1.318;0.217;60;4.8;0.00278;0.446;
RAIRO-OPER RES;0399-0559;131;0.220;0.278;0.000;12;>10.0;0.00052;0.226;
RAIRO-THEOR INF APPL;0988-3754;187;0.397;0.347;0.000;24;>10.0;0.00096;0.302;
RAMANUJAN J;1382-4090;336;0.511;0.684;0.075;67;4.7;0.00347;0.616;
RANDOM STRUCT ALGOR;1042-9832;986;1.034;1.068;0.293;41;>10.0;0.00615;1.421;
RANGELAND ECOL MANAG;1550-7424;780;1.461;1.610;0.173;75;4.0;0.00364;0.513;
RANGELAND J;1036-9872;468;1.405;1.634;0.730;37;4.3;0.00112;0.398;
RAPID COMMUN MASS SP;0951-4198;13453;2.790;2.782;0.563;426;6.0;0.03282;0.764;
RAPID PROTOTYPING J;1355-2546;577;1.023;1.285;0.062;48;6.5;0.00178;0.504;
RARE METAL MAT ENG;1002-185X;1216;0.164;0.174;0.014;699;4.6;0.00248;0.028;
RARE METALS;1001-0521;557;0.593;0.535;0.083;121;4.2;0.00212;0.136;
REACT FUNCT POLYM;1381-5148;4207;2.479;2.727;0.623;151;5.6;0.00916;0.620;
REACT KINET CATAL L;0133-1736;1487;0.927;0.723;;0;>10.0;0.00182;0.185;
REACT KINET MECH CAT;1878-5190;145;0.829;0.836;0.185;124;1.4;0.00039;0.147;
REAL-TIME SYST;0922-6443;481;0.738;1.145;0.100;20;8.7;0.00101;0.443;
REC AUST MUS;0067-1975;462;1.345;1.164;0.077;13;>10.0;0.00045;0.404;
REC NAT PROD;1307-6167;143;1.508;1.494;0.432;44;2.1;0.00039;0.255;
RECENT PAT ANTI-CANC;1574-8928;324;2.723;2.639;0.300;30;3.6;0.00153;0.701;
RECENT PAT NANOTECH;1872-2105;108;1.275;1.293;0.118;17;3.0;0.00049;0.325;
RECHT PSYCHIATR;0724-2247;68;0.241;;0.250;16;;0.00004;;
RECHTSMEDIZIN;0937-9819;228;0.814;;0.115;61;3.6;0.00034;;
REDOX REP;1351-0002;897;1.732;1.568;0.059;34;8.1;0.00140;0.412;
REFRACT IND CERAM+;1083-4877;235;0.251;0.205;0.000;99;6.9;0.00026;0.030;
REG ENVIRON CHANGE;1436-3798;413;3.000;2.750;0.120;100;4.2;0.00124;0.677;
REGEN MED;1746-0751;893;3.718;3.193;0.640;50;3.0;0.00504;1.021;
REGION ANESTH PAIN M;1098-7339;2841;4.079;3.479;0.860;93;6.0;0.00607;0.853;
REGUL CHAOTIC DYN;1560-3547;311;0.644;0.525;0.289;38;7.5;0.00140;0.352;
REGUL PEPTIDES;0167-0115;4385;2.110;2.136;0.432;118;7.4;0.00728;0.585;
REGUL TOXICOL PHARM;0273-2300;2896;2.427;2.403;0.400;140;6.1;0.00598;0.571;
REHABIL NURS;0278-4807;348;0.545;0.824;0.138;29;7.8;0.00067;0.231;
REHABILITATION;0034-3536;473;1.362;;0.119;42;6.2;0.00056;;
REJUV RES;1549-1684;1114;3.826;2.678;0.439;57;2.9;0.00413;0.599;
RELIAB ENG SYST SAFE;0951-8320;3994;1.770;2.170;0.331;163;6.8;0.01286;0.862;
REM-REV ESC MINAS;0370-4467;65;0.069;;0.000;64;;0.00010;;
REMOTE SENS ENVIRON;0034-4257;18449;4.574;5.276;0.654;312;7.6;0.03556;1.510;
REMOTE SENS LETT;2150-704X;32;0.704;0.704;0.342;38;;0.00016;0.315;
RENAL FAILURE;0886-022X;1538;0.824;1.020;0.060;182;5.6;0.00380;0.260;
REND LINCEI-MAT APPL;1120-6330;84;0.400;;0.172;29;;0.00103;;
REND LINCEI-SCI FIS;2037-4631;79;0.446;;0.000;34;;0.00031;;
REND SEMIN MAT U PAD;0041-8994;229;0.254;0.285;0.000;27;>10.0;0.00080;0.317;
RENEW ENERG;0960-1481;8059;2.978;3.200;0.598;430;4.7;0.02127;0.815;
RENEW SUST ENERG REV;1364-0321;6844;6.018;6.619;0.742;480;2.8;0.02440;1.595;
REP MATH PHYS;0034-4877;683;0.643;0.627;0.095;42;>10.0;0.00210;0.422;
REP PROG PHYS;0034-4885;9150;14.720;14.356;1.679;53;8.6;0.02905;7.727;
REPROD BIOL ENDOCRIN;1477-7827;2020;2.045;2.265;0.221;154;5.4;0.00533;0.588;
REPROD BIOL;1642-431X;324;1.921;;0.036;28;6.0;0.00071;;
REPROD BIOMED ONLINE;1472-6483;3910;2.042;2.282;;;4.5;0.01311;0.610;
REPROD DOMEST ANIM;0936-6768;2288;1.356;1.662;0.274;212;3.8;0.00676;0.406;
REPROD FERT DEVELOP;1031-3613;2555;2.109;2.329;0.465;86;7.0;0.00491;0.587;
REPROD SCI;1933-7191;1155;2.444;2.570;0.388;129;2.8;0.00599;0.763;
REPROD TOXICOL;0890-6238;3917;3.226;3.667;0.664;128;5.1;0.01092;0.991;
REPRODUCTION;1470-1626;5985;3.090;3.413;0.431;160;5.7;0.01650;0.972;
REQUIR ENG;0947-3602;272;0.971;1.222;0.059;17;7.2;0.00057;0.387;
RES ASTRON ASTROPHYS;1674-4527;345;1.320;1.325;0.322;121;2.0;0.00228;0.538;
RES CHEM INTERMEDIAT;0922-6168;859;0.697;0.829;0.080;125;7.2;0.00170;0.211;
RES ENG DES;0934-9839;405;1.243;1.481;0.125;16;9.4;0.00076;0.539;
RES GERONTOL NURS;1940-4921;64;0.735;;0.071;28;;0.00038;;
RES J BIOTECHNOL;0973-6263;40;0.143;;0.036;55;;0.00010;;
RES J CHEM ENVIRON;0972-0626;166;0.379;;0.051;236;4.1;0.00040;;
RES MICROBIOL;0923-2508;3769;2.763;2.865;0.821;117;6.7;0.00956;0.980;
RES NONDESTRUCT EVAL;0934-9847;165;0.679;0.582;0.231;13;>10.0;0.00026;0.213;
RES NURS HEALTH;0160-6891;2356;1.708;2.182;0.075;40;>10.0;0.00305;0.645;
RES Q EXERCISE SPORT;0270-1367;2906;1.490;1.908;0.088;91;>10.0;0.00305;0.528;
RES SPORTS MED;1543-8627;239;1.535;;0.143;21;4.4;0.00067;;
RES TECHNOL MANAGE;0895-6308;637;0.885;1.055;0.138;29;8.7;0.00079;0.264;
RES VET SCI;0034-5288;3938;1.649;1.760;0.237;186;10.0;0.00680;0.474;
RESOUR CONSERV RECY;0921-3449;2761;1.759;2.297;0.222;135;6.3;0.00727;0.706;
RESOUR GEOL;1344-1698;282;0.672;0.702;0.464;28;6.8;0.00073;0.249;
RESP CARE;0020-1324;2276;2.012;1.950;0.994;176;5.5;0.00513;0.519;
RESP MED;0954-6111;6045;2.475;2.465;0.423;274;5.2;0.01939;0.764;
RESP PHYSIOL NEUROBI;1569-9048;4958;2.242;2.231;0.601;218;7.2;0.01109;0.659;
RESP RES;1465-993X;3362;3.360;3.598;0.432;155;4.9;0.01402;1.220;
RESPIRATION;0025-7931;2505;2.258;2.063;0.558;120;6.2;0.00561;0.546;
RESPIROLOGY;1323-7799;2431;2.416;2.078;0.639;155;3.8;0.00893;0.583;
RESTOR ECOL;1061-2971;3103;1.681;2.481;0.415;118;6.8;0.00816;0.853;
RESTOR NEUROL NEUROS;0922-6028;1218;2.510;2.837;0.390;41;5.3;0.00394;0.921;
RESULTS MATH;1422-6383;410;0.445;;0.134;67;9.9;0.00139;;
RESUSCITATION;0300-9572;6646;3.601;3.021;0.788;241;5.1;0.01711;0.785;
RETINA-J RET VIT DIS;0275-004X;5731;2.812;3.052;0.502;261;5.1;0.01726;0.862;
RETROVIROLOGY;1742-4690;3101;6.470;5.175;2.611;90;2.9;0.01639;1.858;
REV ADV MATER SCI;1606-5131;675;0.915;0.785;0.148;88;5.5;0.00196;0.235;
